Model;Name;MAC;Session (UTC);Role;Round;Timestamp;Freq (Hz);Box Temp (℃);Sequence #
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:35:44.491270;2.924;25.31;231
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;2;2025-11-20 11:35:44.521253;2.68;23.83;2153
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:35:44.907378;2.922;25.29;232
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:35:45.211248;2.926;25.29;233
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;2;2025-11-20 11:35:45.442688;2.69;23.81;2154
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:35:45.611382;2.931;25.31;234
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:35:45.915311;2.929;25.29;235
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:35:46.411327;2.917;25.31;236
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;2;2025-11-20 11:35:46.464152;2.68;23.81;2155
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:35:46.923395;2.885;25.29;237
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:35:47.323278;2.929;25.29;238
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:35:47.371348;2.933;25.29;239
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;2;2025-11-20 11:35:47.491177;2.68;23.81;2156
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:35:48.027327;2.921;25.31;240
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:35:48.330297;2.928;25.29;241
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;2;2025-11-20 11:35:48.512479;2.68;23.81;2157
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:35:48.634379;2.933;25.29;242
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:35:49.034293;2.936;25.31;243
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:35:49.338264;2.931;25.31;244
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;2;2025-11-20 11:35:49.538729;2.65;23.83;2158
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:35:49.754385;2.928;25.31;245
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:35:50.058304;2.921;25.29;246
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:35:50.362259;2.924;25.31;247
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;2;2025-11-20 11:35:50.562871;2.65;23.81;2159
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:35:50.762386;2.921;25.29;248
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:35:51.066287;2.919;25.31;249
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:35:51.466272;2.919;25.31;250
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;2;2025-11-20 11:35:51.586770;2.68;23.81;2160
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:35:51.770380;2.914;25.29;251
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:35:52.074299;2.929;25.29;252
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:35:52.362326;2.926;25.29;253
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:35:52.778326;2.914;25.31;254
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:35:53.178297;2.933;25.29;255
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:35:53.482256;2.933;25.29;256
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;2;2025-11-20 11:35:53.531990;2.69;23.85;2162
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:35:53.882347;2.929;25.29;257
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:35:54.489296;2.924;25.31;259
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:35:54.905306;2.912;25.29;260
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:35:55.209273;2.928;25.29;261
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:35:55.609305;2.924;25.29;262
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:35:55.913289;2.928;25.29;263
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:35:56.217288;2.936;25.29;264
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;2;2025-11-20 11:35:56.604485;2.68;23.81;2165
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:35:56.617304;2.928;25.31;265
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:35:56.921285;2.929;25.29;266
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:35:57.321384;2.926;25.31;267
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:35:57.369350;2.917;25.29;268
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;2;2025-11-20 11:35:57.626014;2.68;23.83;2166
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:35:57.929305;2.921;25.29;269
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:35:58.633302;2.926;25.29;271
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;2;2025-11-20 11:35:58.649804;2.68;23.83;2167
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:35:59.033290;2.931;25.29;272
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:35:59.337273;2.928;25.29;273
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;2;2025-11-20 11:35:59.571625;2.69;23.81;2168
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:35:59.641345;2.924;25.29;274
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:36:00.056320;2.929;25.31;275
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:36:00.360305;2.928;25.31;276
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:36:00.760338;2.922;25.29;277
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;2;2025-11-20 11:36:01.064277;2.919;25.31;278
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:34:41.852278;2.65;23.81;2091
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:34:42.873775;2.66;23.77;2092
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:34:43.898952;2.65;23.81;2093
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:34:44.921958;2.65;23.77;2094
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:34:45.843781;2.65;23.83;2095
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:34:46.872191;2.65;23.77;2096
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:34:47.891630;2.65;23.81;2097
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:34:48.915887;2.65;23.81;2098
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:34:49.940019;2.68;23.77;2099
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:34:50.966751;2.68;23.81;2100
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:34:51.987073;2.69;23.77;2101
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:34:53.010918;2.68;23.77;2102
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:34:53.936549;2.68;23.75;2103
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:34:54.956917;2.68;23.77;2104
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:34:55.982621;2.68;23.77;2105
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:34:57.005345;2.65;23.83;2106
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:34:58.030623;2.65;23.81;2107
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:34:59.054722;2.69;23.77;2108
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:00.079380;2.68;23.77;2109
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:01.000278;2.69;23.77;2110
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:02.023868;2.65;23.81;2111
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:03.049293;2.65;23.83;2112
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:04.072371;2.65;23.77;2113
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:05.094668;2.69;23.81;2114
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:06.121023;2.68;23.77;2115
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:07.144400;2.69;23.81;2116
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:08.066898;2.69;23.81;2117
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:10.111878;2.69;23.83;2119
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:11.136195;2.67;23.83;2120
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:12.162207;2.68;23.81;2121
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:13.185170;2.68;23.77;2122
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:14.208050;2.68;23.81;2123
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:15.132863;2.68;23.81;2124
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:16.154027;2.69;23.83;2125
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:17.180462;2.69;23.81;2126
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:18.201523;2.69;23.81;2127
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:19.226045;2.68;23.81;2128
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:20.251991;2.69;23.83;2129
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:21.276125;2.68;23.81;2130
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:22.299919;2.68;23.77;2131
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:25.269609;2.68;23.81;2134
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:26.293511;2.69;23.83;2135
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:27.317540;2.68;23.83;2136
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:28.343924;2.65;23.81;2137
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:31.311669;2.69;23.81;2140
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:33.359191;2.69;23.81;2142
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:34.383212;2.65;23.81;2143
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:35.407454;2.65;23.83;2144
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:36.431306;2.65;23.81;2145
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:38.375249;2.69;23.83;2147
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:40.425034;2.68;23.83;2149
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:41.446807;2.68;23.81;2150
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:42.472801;2.68;23.81;2151
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:35:44.491270;2.924;25.31;231
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:44.521253;2.68;23.83;2153
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:35:44.907378;2.922;25.29;232
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:35:45.211248;2.926;25.29;233
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:45.442688;2.69;23.81;2154
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:35:45.611382;2.931;25.31;234
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:35:45.915311;2.929;25.29;235
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:35:46.411327;2.917;25.31;236
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:46.464152;2.68;23.81;2155
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:35:46.923395;2.885;25.29;237
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:35:47.323278;2.929;25.29;238
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:35:47.371348;2.933;25.29;239
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:47.491177;2.68;23.81;2156
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:35:48.027327;2.921;25.31;240
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:35:48.330297;2.928;25.29;241
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:48.512479;2.68;23.81;2157
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:35:48.634379;2.933;25.29;242
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:35:49.034293;2.936;25.31;243
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:35:49.338264;2.931;25.31;244
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:49.538729;2.65;23.83;2158
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:35:49.754385;2.928;25.31;245
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:35:50.058304;2.921;25.29;246
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:35:50.362259;2.924;25.31;247
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:50.562871;2.65;23.81;2159
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:35:50.762386;2.921;25.29;248
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:35:51.066287;2.919;25.31;249
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:35:51.466272;2.919;25.31;250
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:51.586770;2.68;23.81;2160
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:35:51.770380;2.914;25.29;251
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:35:52.074299;2.929;25.29;252
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:35:52.362326;2.926;25.29;253
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:35:52.778326;2.914;25.31;254
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:35:53.178297;2.933;25.29;255
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:35:53.482256;2.933;25.29;256
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:53.531990;2.69;23.85;2162
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:35:53.882347;2.929;25.29;257
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:35:54.489296;2.924;25.31;259
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:35:54.905306;2.912;25.29;260
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:35:55.209273;2.928;25.29;261
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:35:55.609305;2.924;25.29;262
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:35:55.913289;2.928;25.29;263
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:35:56.217288;2.936;25.29;264
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:56.604485;2.68;23.81;2165
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:35:56.617304;2.928;25.31;265
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:35:56.921285;2.929;25.29;266
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:35:57.321384;2.926;25.31;267
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:35:57.369350;2.917;25.29;268
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:57.626014;2.68;23.83;2166
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:35:57.929305;2.921;25.29;269
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:35:58.633302;2.926;25.29;271
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:58.649804;2.68;23.83;2167
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:35:59.033290;2.931;25.29;272
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:35:59.337273;2.928;25.29;273
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:35:59.571625;2.69;23.81;2168
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:35:59.641345;2.924;25.29;274
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:36:00.056320;2.929;25.31;275
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:36:00.360305;2.928;25.31;276
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:36:00.595415;2.69;23.81;2169
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:36:00.760338;2.922;25.29;277
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:36:01.064277;2.919;25.31;278
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:36:01.464294;2.919;25.31;279
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:36:01.768380;2.926;25.31;280
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:36:02.072294;2.934;25.29;281
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:36:02.360361;2.924;25.29;282
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:36:02.646179;2.69;23.85;2171
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:36:02.776331;2.931;25.29;283
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:36:03.176278;2.919;25.31;284
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:36:03.480263;2.924;25.31;285
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:36:03.668605;2.68;23.85;2172
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:36:03.784326;2.928;25.29;286
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:36:04.184290;2.921;25.31;287
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:36:04.488269;2.933;25.29;288
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:36:04.693926;2.64;23.85;2173
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:36:04.904328;2.931;25.29;289
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:36:05.208279;2.926;25.29;290
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:36:05.512297;2.922;25.31;291
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:36:05.715549;2.65;23.83;2174
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:36:05.911326;2.921;25.29;292
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:36:06.215286;2.931;25.29;293
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:36:06.615300;2.922;25.31;294
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:36:06.742221;2.65;23.85;2175
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:36:06.919337;2.926;25.29;295
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:36:07.223290;2.929;25.29;296
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:36:07.367277;2.931;25.31;297
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:34:24;test;3;2025-11-20 11:36:07.663255;2.68;23.81;2176
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:36:07.927319;2.922;25.29;298
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:34:24;ref;3;2025-11-20 11:36:08.327286;2.926;25.29;299
